market_hash_name,mean_price_usd,mean_pct_change,volatility,mean_deviation,spike_count,min_price_3day
AK-47 | Cartel (Field-Tested),13.82,0.0006204366103694955,0.03535385194598832,0.0001926529534389544,0,14.0
AK-47 | Cartel (Minimal Wear),20.42,0.0032873749649402493,0.06625492189467921,0.003008288725102182,0,19.0
AK-47 | Cartel (Well-Worn),18.897959183673468,0.0034230304177124927,0.06946504625645833,0.003040211798211294,0,15.0
AK-47 | Case Hardened (Battle-Scarred),184.99333333333334,0.0007661771420169675,0.04616944475655884,-0.0011276899257762192,0,168.0
AK-47 | Case Hardened (Factory New),414.24666666666667,0.004065541269254653,0.06300247559000678,0.0065758074093766,0,428.0
AK-47 | Case Hardened (Field-Tested),220.98666666666668,-0.00035986875827674375,0.04067049014287185,-0.004213920029566816,0,174.0
AK-47 | Case Hardened (Minimal Wear),260.06666666666666,-0.0002223507132042516,0.03799170314226044,-0.0038111184487910105,0,201.0
AK-47 | Case Hardened (Well-Worn),187.76,0.000180150019970554,0.041370019808230414,-0.002656439302593354,0,154.0
AK-47 | Crossfade (Battle-Scarred),0.9,inf,,0.05000000000000001,28,1.0
AK-47 | Crossfade (Factory New),6.273333333333333,0.02381627343135436,0.1934300233348982,0.02960063056152461,3,6.0
AK-47 | Crossfade (Field-Tested),1.22,0.02348993288590604,0.23571829256343158,0.0035542605542605546,7,1.0
AK-47 | Crossfade (Minimal Wear),2.1466666666666665,0.03422818791946308,0.2590681588729389,0.022374034064108872,8,2.0
AK-47 | Crossfade (Well-Worn),1.0866666666666667,0.020134228187919462,0.22420425827495616,0.001070577570577569,6,1.0
AK-47 | Elite Build (Battle-Scarred),0.20666666666666667,inf,,0.26585365853658544,23,0.0
AK-47 | Elite Build (Factory New),8.953333333333333,0.009282614814748541,0.12547776170413388,0.010628374049617363,1,7.0
AK-47 | Elite Build (Field-Tested),1.0,0.0,0.0,0.0,0,1.0
AK-47 | Elite Build (Minimal Wear),1.8666666666666667,0.03691275167785235,0.30254528213426407,0.00010398860398860565,11,2.0
AK-47 | Elite Build (Well-Worn),0.37333333333333335,inf,,0.13370370370370377,51,1.0
AK-47 | Emerald Pinstripe (Battle-Scarred),1.7133333333333334,0.026845637583892617,0.25853821728137205,0.000849002849002849,8,1.0
AK-47 | Emerald Pinstripe (Factory New),14.033333333333333,0.006968882785941992,0.09844753914003683,0.00915280491735747,1,12.0
AK-47 | Emerald Pinstripe (Field-Tested),2.033333333333333,0.0033557046979865762,0.08548966592298701,0.0001132897603485881,0,2.0
AK-47 | Emerald Pinstripe (Minimal Wear),4.113333333333333,0.004298497922658997,0.09432626473381149,0.0016503526609861479,0,4.0
AK-47 | Emerald Pinstripe (Well-Worn),1.7533333333333334,0.02348993288590604,0.24200437279525033,0.0012003367003366983,7,1.0
AK-47 | Fire Serpent (Battle-Scarred),588.2364864864865,5.792598775573044e-05,0.02884540890369358,-0.0005362965570868787,0,548.0
AK-47 | Fire Serpent (Factory New),3385.1,0.0019413732808156517,0.04740411766516972,0.0028291085582193426,0,3311.0
AK-47 | Fire Serpent (Field-Tested),912.3266666666667,-3.046058657961994e-05,0.03703274551513928,-0.0026946175989579183,0,721.0
AK-47 | Fire Serpent (Minimal Wear),1711.3533333333332,0.0011398600151076952,0.052456868514827025,-0.0005470961056583246,0,1324.0
AK-47 | Fire Serpent (Well-Worn),834.2671755725191,0.005888740306308231,0.07180147038935705,0.004025171288976258,0,704.0
AK-47 | First Class (Battle-Scarred),130.06034482758622,0.009586887456926749,0.1252907110128659,0.008375627696219544,3,119.0
AK-47 | First Class (Factory New),209.11805555555554,0.009600805996861587,0.11591383313828597,0.012803814173259008,2,247.0
AK-47 | First Class (Field-Tested),101.07534246575342,0.0003249257119523561,0.035730203096103905,-0.00046773424341536044,0,91.0
AK-47 | First Class (Minimal Wear),144.95238095238096,0.0033514034585507327,0.061580764785619864,0.004939748224071598,0,143.0
AK-47 | First Class (Well-Worn),102.94326241134752,0.0019586197481703204,0.04402377668641291,0.0037495041410224948,0,104.0
AK-47 | Frontside Misty (Battle-Scarred),13.186666666666667,0.0005754871526683535,0.04658959281485402,-0.0011997358165344901,0,12.0
AK-47 | Frontside Misty (Factory New),145.93333333333334,0.007962497725855649,0.07631837194578678,0.016633381483312722,0,151.0
AK-47 | Frontside Misty (Field-Tested),14.166666666666666,0.0013329856746753653,0.05275880708611117,0.00016636051602454154,0,14.0
AK-47 | Frontside Misty (Minimal Wear),32.42,0.0030541178363120394,0.0717565666508317,0.0025595321278829926,0,28.0
AK-47 | Frontside Misty (Well-Worn),13.553333333333333,0.0007602297031827194,0.03947837305402886,-0.0007066201565850849,0,13.0
AK-47 | Fuel Injector (Battle-Scarred),150.06666666666666,-0.0019247246030593883,0.032042196256068835,-0.007529375466598022,0,112.0
AK-47 | Fuel Injector (Factory New),761.72,0.0032559126879082197,0.04641286656215115,0.005096432118657707,0,724.0
AK-47 | Fuel Injector (Field-Tested),227.42,-0.000644888152495653,0.0407326915393181,-0.005171856030247589,0,156.0
AK-47 | Fuel Injector (Minimal Wear),306.79333333333335,0.00031448153878284454,0.04371846995632006,-0.0028247862778057794,0,239.0
AK-47 | Fuel Injector (Well-Worn),175.39333333333335,-0.001608645028371015,0.04069936919919023,-0.007169474220384212,0,121.0
AK-47 | Gold Arabesque (Battle-Scarred),1808.088888888889,0.00015154308287861052,0.02694322383114273,-0.0007231549014436672,0,1687.0
AK-47 | Gold Arabesque (Factory New),5170.586666666667,0.0014275045422823525,0.039926431600393254,0.001524598031396926,0,4226.0
AK-47 | Gold Arabesque (Field-Tested),2323.733333333333,0.0002393518643313983,0.04734289546118387,-0.003365542049033449,0,1803.0
AK-47 | Gold Arabesque (Minimal Wear),3259.48,0.00034402781814903686,0.038094041053163864,-0.0013893337122209749,0,2747.0
AK-47 | Gold Arabesque (Well-Worn),1973.6838235294117,-1.5231971369404988e-05,0.023707548647336218,-0.000673748075958475,0,1953.0
AK-47 | Green Laminate (Factory New),45.68,0.010450175533732318,0.10766069917537432,0.01886662045456891,1,56.0
AK-47 | Green Laminate (Field-Tested),18.773333333333333,0.00350309465451969,0.06723231327093601,0.004933400820852697,1,22.0
AK-47 | Green Laminate (Minimal Wear),19.886666666666667,0.0027392470945985623,0.054978688223896614,0.004656672077956225,0,22.0
AK-47 | Green Laminate (Well-Worn),37.252252252252255,0.004609251541335036,0.0679890143533253,0.008445296774699587,0,37.0
AK-47 | Head Shot (Battle-Scarred),4.446666666666666,0.031559253278610394,0.35880306631033926,0.034096203700418666,3,18.0
AK-47 | Head Shot (Factory New),70.08666666666667,0.00787171167611663,0.07445255342059523,0.015940757331995112,0,91.0
AK-47 | Head Shot (Field-Tested),6.446666666666666,0.015877633285741002,0.1741730666158195,0.02541302818706673,2,16.0
AK-47 | Head Shot (Minimal Wear),14.686666666666667,0.011631141208223712,0.10687324970719211,0.021479276285380818,2,33.0
AK-47 | Head Shot (Well-Worn),4.74,0.023648949159317555,0.20030293915521277,0.03423213542008661,4,17.0
AK-47 | Hydroponic (Battle-Scarred),913.2105263157895,0.002237268416297658,0.052053985046737555,0.00486502223370003,0,843.0
AK-47 | Hydroponic (Factory New),5960.3,0.004386901889104739,0.04428668656445784,0.010096809694640227,0,7016.0
AK-47 | Hydroponic (Field-Tested),1545.3866666666668,0.002320255524276988,0.056513915753312126,0.0032440349036494008,0,1741.0
AK-47 | Hydroponic (Minimal Wear),2854.9733333333334,0.0025801772947330035,0.05867173086221839,0.002795075513085105,0,2958.0
AK-47 | Hydroponic (Well-Worn),1204.301724137931,0.0012396641535702827,0.0477981112627734,0.00101718251604445,0,1183.0
AK-47 | Ice Coaled (Battle-Scarred),2.48,0.0055928411633109605,0.11030960283190815,0.0008877708978328108,0,3.0
AK-47 | Ice Coaled (Factory New),15.3,0.0033475906005734505,0.07020441287789865,0.0036785844428546305,0,14.0
AK-47 | Ice Coaled (Field-Tested),3.0733333333333333,0.002237136465324383,0.06846278986828956,0.0018497070578059516,0,4.0
AK-47 | Ice Coaled (Minimal Wear),6.54,0.000918823905401087,0.043249517815834554,0.0006778677363538226,0,7.0
AK-47 | Ice Coaled (Well-Worn),3.5933333333333333,0.003355704697986574,0.08382691362618802,0.00040854850999778777,0,4.0
AK-47 | Inheritance (Battle-Scarred),54.413333333333334,-0.0013766457723450045,0.03342901029727654,-0.0056255147996364325,0,45.0
AK-47 | Inheritance (Factory New),209.66666666666666,0.0005553343376474642,0.04503740688175479,-0.001593013484504144,0,166.0
AK-47 | Inheritance (Field-Tested),65.54666666666667,-0.002166378278239501,0.03075203982577172,-0.007896845639513818,0,50.0
AK-47 | Inheritance (Minimal Wear),119.54,-0.001521665158160492,0.034075496600244386,-0.006906693044247673,0,84.0
AK-47 | Inheritance (Well-Worn),61.473333333333336,-0.0013216110498839753,0.031892429670022135,-0.006906091505720407,0,47.0
AK-47 | Jaguar (Battle-Scarred),68.83673469387755,0.0003658143187773288,0.03869585751817194,-0.0002673871752031914,0,61.0
AK-47 | Jaguar (Factory New),430.4533333333333,0.006402446348942976,0.06664726862658138,0.014202198400731779,0,576.0
AK-47 | Jaguar (Field-Tested),80.25333333333333,-0.0013806790380961219,0.04949162707536602,-0.007794076398725366,0,62.0
AK-47 | Jaguar (Minimal Wear),186.12666666666667,0.0025243991705598107,0.06728150872455792,0.0009516119379596384,0,153.0
AK-47 | Jaguar (Well-Worn),64.19333333333333,-0.00015395198169703466,0.043834618479027095,-0.0021819239959618686,0,59.0
AK-47 | Jet Set (Battle-Scarred),313.08029197080293,0.0006199315795051302,0.03459761231192492,-0.001711057623228345,0,274.0
AK-47 | Jet Set (Factory New),1021.8767123287671,0.004690746726724668,0.049777716133458334,0.011024926263557586,0,1291.0
AK-47 | Jet Set (Field-Tested),384.5068493150685,0.004018389217218095,0.08830298229671545,0.0013943201123827545,1,323.0
AK-47 | Jet Set (Minimal Wear),532.5102040816327,0.001345129407720412,0.038591256199328704,0.002393582495485085,0,562.0
AK-47 | Jet Set (Well-Worn),331.40845070422534,0.005554060450065908,0.10646228205712673,0.0033899405250687686,1,341.0
AK-47 | Jungle Spray (Battle-Scarred),3.918918918918919,0.003514739229024944,0.13289355687959584,-0.00013595307008894687,2,2.0
AK-47 | Jungle Spray (Factory New),142.5,0.007305695123329701,0.11268725593757602,0.006495914626446538,2,139.0
AK-47 | Jungle Spray (Field-Tested),3.8733333333333335,0.0025087887503994887,0.07310022937009109,0.0009938530528563097,0,4.0
AK-47 | Jungle Spray (Minimal Wear),11.846666666666666,0.0032882377245818752,0.06496858009786656,0.005776324969438555,0,12.0
AK-47 | Jungle Spray (Well-Worn),4.524822695035461,0.00858011036582465,0.14602915565130814,0.012465013893621302,3,5.0
AK-47 | Leet Museo (Battle-Scarred),46.07382550335571,0.005831162195435411,0.11121274072388465,0.002852042490269274,2,43.0
AK-47 | Leet Museo (Factory New),503.3933333333333,0.0071637716915623996,0.06599419020110715,0.015114641289141128,0,640.0
AK-47 | Leet Museo (Field-Tested),99.92666666666666,0.006349378787100231,0.07083927938684055,0.010963371007906439,0,118.0
AK-47 | Leet Museo (Minimal Wear),213.29333333333332,0.00781901575905867,0.0786787694847083,0.01332053693593489,0,253.0
AK-47 | Leet Museo (Well-Worn),51.10666666666667,0.004652338393225994,0.0943082762471457,0.0036796363392306297,1,55.0
AK-47 | Legion of Anubis (Battle-Scarred),5.1066666666666665,0.02553656809479944,0.2743304471532993,0.033913844800413914,3,18.0
AK-47 | Legion of Anubis (Factory New),33.7,0.011433692860681386,0.0951694224900245,0.022609138639747017,0,35.0
AK-47 | Legion of Anubis (Field-Tested),5.526666666666666,0.019736351505161114,0.2335092716357667,0.029642947162283554,3,18.0
AK-47 | Legion of Anubis (Minimal Wear),9.066666666666666,0.01245660811185361,0.12258719643228555,0.021147176785148585,1,19.0
AK-47 | Legion of Anubis (Well-Worn),6.566666666666666,0.016590133050747677,0.18027825104024053,0.028159295329789405,2,19.0
AK-47 | Midnight Laminate (Battle-Scarred),8.186666666666667,-0.00520817735582836,0.07326932570426783,-0.023112022026515636,0,4.0
AK-47 | Midnight Laminate (Factory New),60.9,0.0001797802528723584,0.06937174249692546,-0.006060572919890761,0,38.0
AK-47 | Midnight Laminate (Field-Tested),10.22,-0.0031624908845595805,0.04441143230407804,-0.010296990494721553,0,7.0
AK-47 | Midnight Laminate (Minimal Wear),32.06,-0.002646811282971027,0.045450721358297995,-0.01160627850251292,0,20.0
AK-47 | Midnight Laminate (Well-Worn),10.433333333333334,-0.0021670909254801825,0.0560518105543885,-0.010241648279571908,0,8.0
AK-47 | Neon Revolution (Battle-Scarred),21.35333333333333,0.01041717136933686,0.10563410563436247,0.017532836757893338,1,42.0
AK-47 | Neon Revolution (Factory New),201.58666666666667,0.008628356963376133,0.08441572209997457,0.01448355009770926,0,204.0
AK-47 | Neon Revolution (Field-Tested),21.56,0.008980251117418556,0.07898051135913303,0.017296122303668313,1,40.0
AK-47 | Neon Revolution (Minimal Wear),42.153333333333336,0.005940914788532661,0.06942953748210506,0.008953265046985504,0,47.0
AK-47 | Neon Revolution (Well-Worn),27.25170068027211,0.009870565155610947,0.10622275449459988,0.01461302178095191,2,39.0
AK-47 | Neon Rider (Battle-Scarred),38.62,0.00016612333889646025,0.03702557282390777,-0.0008559508373884303,0,38.0
AK-47 | Neon Rider (Factory New),262.84,0.003220935404241142,0.07203152725636694,0.0012505282356215764,0,202.0
AK-47 | Neon Rider (Field-Tested),39.76,-0.00014002606855258645,0.033565460752420645,-0.0018810503473272754,0,37.0
AK-47 | Neon Rider (Minimal Wear),82.74,-0.001106010400914112,0.04443729231871696,-0.006645188224168465,0,59.0
AK-47 | Neon Rider (Well-Worn),45.186206896551724,0.00048027762197106995,0.03156394105154507,-0.0019489310117314163,0,40.0
AK-47 | Nightwish (Battle-Scarred),5.333333333333333,0.04031637059354568,0.4197325781350646,0.04703093509103525,4,28.0
AK-47 | Nightwish (Factory New),84.36,0.005968429260556438,0.06462519200382875,0.01182419146012157,0,83.0
AK-47 | Nightwish (Field-Tested),7.693333333333333,0.02324467327897632,0.2221832659775338,0.03808228728395742,4,29.0
AK-47 | Nightwish (Minimal Wear),15.686666666666667,0.010795016564906645,0.10675165332688173,0.020934891966464406,1,33.0
AK-47 | Nightwish (Well-Worn),6.26,0.02668259100557998,0.2675199919733069,0.04167489005053688,4,28.0
AK-47 | Nouveau Rouge (Battle-Scarred),21.9,-0.005763558828902566,0.049558386256171656,-0.019456043284866813,0,13.0
AK-47 | Nouveau Rouge (Factory New),324.58666666666664,0.0001426093393327883,0.05649475076673309,-0.005261676508119298,0,229.0
AK-47 | Nouveau Rouge (Field-Tested),62.03333333333333,-0.005754365105258702,0.037882616105684226,-0.01982174387814099,0,26.0
AK-47 | Nouveau Rouge (Minimal Wear),149.33333333333334,-0.0031979688482596017,0.04513772202163158,-0.01356857140129909,0,76.0
AK-47 | Nouveau Rouge (Well-Worn),22.473333333333333,-0.005715135055449944,0.03969745117627497,-0.018752122360397246,0,14.0
AK-47 | Olive Polycam (Battle-Scarred),0.0,,,,0,0.0
AK-47 | Olive Polycam (Factory New),0.37333333333333335,inf,,0.10991827102938216,18,0.0
AK-47 | Olive Polycam (Field-Tested),0.0,,,,0,0.0
AK-47 | Olive Polycam (Minimal Wear),0.0,,,,0,0.0
AK-47 | Olive Polycam (Well-Worn),0.0,,,,0,0.0
AK-47 | Orbit Mk01 (Battle-Scarred),24.58,0.006101678089025052,0.08265540210800455,0.008145732619979116,0,26.0
AK-47 | Orbit Mk01 (Factory New),77.71333333333334,0.008633474945505733,0.0922871190799572,0.012762355831240602,0,63.0
AK-47 | Orbit Mk01 (Field-Tested),23.3,0.00462201487394416,0.06196047201027061,0.007590990378651473,0,24.0
AK-47 | Orbit Mk01 (Minimal Wear),29.033333333333335,0.004213196270917621,0.06697288150233728,0.006311909926528204,0,28.0
AK-47 | Orbit Mk01 (Well-Worn),25.979310344827585,0.0038624792614359213,0.05794307762230164,0.007268789279401198,0,32.0
AK-47 | Panthera onca (Battle-Scarred),202.56028368794327,0.0005265042649909806,0.04292215705500884,-0.0006200793296389255,0,182.0
AK-47 | Panthera onca (Factory New),675.5933333333334,0.006549790513837175,0.05794666426253307,0.015038846228630363,0,915.0
AK-47 | Panthera onca (Field-Tested),226.65972222222223,0.00034937938639950845,0.05013214866237443,-0.0014774223358522314,0,205.0
AK-47 | Panthera onca (Minimal Wear),343.4563758389262,0.0013918048151241365,0.045756108640727204,0.002703938403976582,0,390.0
AK-47 | Panthera onca (Well-Worn),194.35416666666666,0.00015753329600703774,0.018715955478281115,0.00014186646359991932,0,187.0
AK-47 | Phantom Disruptor (Battle-Scarred),2.74,0.005033557046979865,0.10443801950136275,0.0028141737290344098,0,3.0
AK-47 | Phantom Disruptor (Factory New),40.38,0.01749981006619017,0.1639765853434019,0.02337765443439571,3,23.0
AK-47 | Phantom Disruptor (Field-Tested),2.993333333333333,0.0072706935123042485,0.12516238922842854,0.002714320936288897,0,3.0
AK-47 | Phantom Disruptor (Minimal Wear),7.1066666666666665,0.010365723235837716,0.1582595212158106,0.006825745765547582,1,6.0
AK-47 | Phantom Disruptor (Well-Worn),4.173333333333333,0.005145413870246085,0.07134221888487136,0.007187057947908975,0,5.0
AK-47 | Point Disarray (Battle-Scarred),10.653333333333334,0.001954626283485345,0.0517549208587888,0.0014709968488004544,0,11.0
AK-47 | Point Disarray (Factory New),165.06666666666666,0.012706290279367906,0.10907655776661557,0.024478076302859985,1,77.0
AK-47 | Point Disarray (Field-Tested),11.28,0.003688446329791106,0.08076143795303325,0.0025972825458232,1,11.0
AK-47 | Point Disarray (Minimal Wear),34.14666666666667,0.007893930329045142,0.11316676119644539,0.008758369022948563,2,21.0
AK-47 | Point Disarray (Well-Worn),13.261744966442953,0.004505826380826378,0.10198220256350674,0.0029453038318792593,1,13.0
AK-47 | Predator (Battle-Scarred),17.717241379310344,-0.0020021336464919057,0.060199641065130205,-0.009335401591997887,0,12.0
AK-47 | Predator (Factory New),76.84375,0.005541031154686301,0.043844335682804984,0.013592959904948548,0,105.0
AK-47 | Predator (Field-Tested),17.546666666666667,-0.0031921183118513376,0.04214187605738319,-0.010667538106241537,0,12.0
AK-47 | Predator (Minimal Wear),20.18,-0.002441291598252664,0.050004055778876684,-0.00993978215667801,0,14.0
AK-47 | Predator (Well-Worn),21.78014184397163,0.01035289937337656,0.15676756943479608,-0.005398001185265367,5,12.0
AK-47 | Rat Rod (Battle-Scarred),2.68,0.0033557046979865762,0.08548966592298698,0.0007231108817796137,0,3.0
AK-47 | Rat Rod (Factory New),58.98,0.012572495051457765,0.12008764984226152,0.018781414024930453,1,49.0
AK-47 | Rat Rod (Field-Tested),2.8666666666666667,0.009507829977628631,0.1428771158936413,0.0004983247237565916,0,3.0
AK-47 | Rat Rod (Minimal Wear),10.006666666666666,0.011254824593750769,0.13975137773176208,0.00901012836851822,1,7.0
AK-47 | Rat Rod (Well-Worn),2.68,0.0067114093959731525,0.12080683870897395,0.00047233688797156614,0,3.0
AK-47 | Red Laminate (Battle-Scarred),61.919463087248324,-1.1694118121328565e-05,0.026780307857960445,-0.0018686380676808145,0,57.0
AK-47 | Red Laminate (Factory New),411.8181818181818,0.006868676283642526,0.08972040189774869,0.011699522736702295,1,520.0
AK-47 | Red Laminate (Field-Tested),58.00666666666667,-0.0007828036300380382,0.03180704911348196,-0.004051226557038225,0,50.0
AK-47 | Red Laminate (Minimal Wear),111.42666666666666,0.00113472443296845,0.06491465208551614,-0.00020968047283543106,0,95.0
AK-47 | Red Laminate (Well-Worn),61.16901408450704,0.00044928276994818996,0.020989008179887355,-0.00016010696374589483,0,53.0
AK-47 | Redline (Battle-Scarred),26.246666666666666,4.939439415155643e-05,0.04045886120681847,-0.0012576160986473718,0,25.0
AK-47 | Redline (Field-Tested),35.48,-0.0006896326126754932,0.04462819681416549,-0.004829960485715177,0,28.0
AK-47 | Redline (Minimal Wear),286.76666666666665,0.00397898745158097,0.07638079526854669,0.0051339341674564555,0,250.0
AK-47 | Redline (Well-Worn),27.393333333333334,-6.68648517488711e-05,0.029026082646644788,-0.001677648551199605,0,26.0
AK-47 | Safari Mesh (Battle-Scarred),0.0,,,,0,0.0
AK-47 | Safari Mesh (Factory New),6.906666666666666,0.034168929091810366,0.2507795583833718,0.047452067554475195,9,4.0
AK-47 | Safari Mesh (Field-Tested),0.0,,,,0,0.0
AK-47 | Safari Mesh (Minimal Wear),0.0,,,,0,0.0
AK-47 | Safari Mesh (Well-Worn),0.0,,,,0,0.0
AK-47 | Safety Net (Battle-Scarred),1.2333333333333334,0.03355704697986577,0.28866204364250836,0.0020370370370370403,10,1.0
AK-47 | Safety Net (Factory New),12.193333333333333,0.01439411168553442,0.15420309679811667,0.017403838223463,3,8.0
AK-47 | Safety Net (Field-Tested),1.2333333333333334,0.026845637583892617,0.258538217281372,0.006534835534835539,8,2.0
AK-47 | Safety Net (Minimal Wear),2.8533333333333335,0.010898050495365928,0.1537675165092525,0.00224973183366931,0,3.0
AK-47 | Safety Net (Well-Worn),1.9933333333333334,0.003355704697986577,0.09184012797111103,-1.6653345369377347e-18,1,2.0
AK-47 | Searing Rage (Battle-Scarred),2.32,0.0033557046979865762,0.08548966592298697,0.0004764648549478279,0,3.0
AK-47 | Searing Rage (Factory New),33.84,0.007193524538815712,0.10364906185651819,0.005401444299650719,1,28.0
AK-47 | Searing Rage (Field-Tested),3.2733333333333334,0.005257270693512303,0.1358723241490986,-0.005325832902226636,0,3.0
AK-47 | Searing Rage (Minimal Wear),7.566666666666666,0.002617740201632816,0.08617793537912677,-0.003091851575713734,0,7.0
AK-47 | Searing Rage (Well-Worn),2.5733333333333333,-0.0005592841163310964,0.053496937529260255,-0.0047715627425076864,0,3.0
AK-47 | Slate (Battle-Scarred),2.14,0.0067114093959731525,0.12080683870897391,0.0005726407522073171,0,2.0
AK-47 | Slate (Factory New),16.026666666666667,0.002372881181246904,0.06155029855612497,0.002760930873559704,0,14.0
AK-47 | Slate (Field-Tested),3.0,0.0,0.0,0.0,0,3.0
AK-47 | Slate (Minimal Wear),5.3133333333333335,0.0014541387024608501,0.05459146957811586,0.0010506338465637716,0,5.0
