market_hash_name,mean_price_usd,mean_pct_change,volatility,mean_deviation,spike_count,safe_price_usd,risk_score_svm,safe_discount_%
AK-47 | Inheritance (Factory New),215.57777777777775,-0.0004421289758329,0.0552289476783312,-0.003604806973807,0,215.57777777777775,0,0.0
AK-47 | Inheritance (Field-Tested),61.84444444444444,-0.0013489320220452,0.032049690784606,-0.0047447595506786,0,61.84444444444444,0,0.0
AK-47 | Inheritance (Minimal Wear),114.35555555555555,-0.002903482743789,0.0400719419958197,-0.0089925630141078,0,114.35555555555555,0,0.0
AK-47 | Inheritance (Well-Worn),58.53333333333333,-0.0010633525262544,0.0372025716356995,-0.0046400737211345,0,58.53333333333333,0,0.0
AK-47 | Jaguar (Battle-Scarred),66.59550561797752,-0.0016182581151095,0.0145961826880281,-0.0043815340229565,0,66.59550561797752,0,0.0
AK-47 | Jaguar (Factory New),495.6444444444445,0.010188586267938,0.0810315192945639,0.0219805097488337,0,495.6444444444445,0,0.0
AK-47 | Jaguar (Field-Tested),77.37777777777778,-0.0004132281272847,0.0551304281856695,-0.0049936243209368,0,77.37777777777778,0,0.0
AK-47 | Jaguar (Minimal Wear),200.03333333333333,0.0027268452085585,0.0789800307655433,0.0022456566897057,0,200.03333333333333,0,0.0
AK-47 | Jaguar (Well-Worn),62.22222222222222,0.0017575092765428,0.0408753443139698,0.0030895221076873,0,62.22222222222222,0,0.0
AK-47 | Jet Set (Battle-Scarred),313.24691358024694,-0.0007025483640741,0.0292511343738573,-0.0014079588290547,0,313.24691358024694,0,0.0
AK-47 | Jet Set (Factory New),1163.7558139534883,0.0071143227849282,0.063640781434191,0.0166779803945702,0,1163.7558139534883,0,0.0
AK-47 | Jet Set (Field-Tested),400.41379310344826,0.0048476789400414,0.1094558658309882,0.0045210385285361,1,400.41379310344826,0,0.0
AK-47 | Jet Set (Minimal Wear),567.3863636363636,0.0022505169833496,0.0416395941496945,0.0051837655383284,0,567.3863636363636,0,0.0
AK-47 | Jet Set (Well-Worn),323.09302325581393,0.0014215545681016,0.0265563848322374,0.0034205292719042,0,323.09302325581393,0,0.0
AK-47 | Jungle Spray (Battle-Scarred),4.090909090909091,0.0183908045977011,0.1572748068690649,0.0283875094542611,2,4.090909090909091,0,0.0
AK-47 | Jungle Spray (Factory New),153.2125,0.009187356361324,0.1437297054699578,0.0025618599543792,2,153.2125,0,0.0
AK-47 | Jungle Spray (Field-Tested),3.955555555555556,0.0070090957731407,0.0907622212818657,0.0109002104405781,0,3.955555555555556,0,0.0
AK-47 | Jungle Spray (Minimal Wear),12.766666666666667,0.0050737481188636,0.0788321363478771,0.0093889348502175,0,12.766666666666667,0,0.0
AK-47 | Jungle Spray (Well-Worn),4.869047619047619,0.0154764913801058,0.1832346506996811,0.0264064486726188,3,4.869047619047619,0,0.0
AK-47 | Leet Museo (Battle-Scarred),46.72222222222222,0.0060571297004833,0.077840282432745,0.010130056357889,1,46.72222222222222,0,0.0
AK-47 | Leet Museo (Factory New),582.3777777777777,0.0101073506238182,0.0770307888275207,0.0247057665819965,0,582.3777777777777,0,0.0
AK-47 | Leet Museo (Field-Tested),101.02222222222224,0.0067406054500977,0.0798325806377881,0.0130770527797906,0,101.02222222222224,0,0.0
AK-47 | Leet Museo (Minimal Wear),230.15555555555557,0.0087319969625193,0.0875517843622104,0.0181622349527972,0,230.15555555555557,0,0.0
AK-47 | Leet Museo (Well-Worn),50.977777777777774,0.0042456590952718,0.0517913997678988,0.0106270075002633,0,50.977777777777774,0,0.0
AK-47 | Legion of Anubis (Battle-Scarred),5.511111111111111,0.0411292606930412,0.3518816216125774,0.055932592733591,3,4.133333333333333,1,25.00000000000001
AK-47 | Legion of Anubis (Factory New),43.24444444444445,0.0119177771748982,0.107905822540524,0.0245310653241106,0,43.24444444444445,0,0.0
AK-47 | Legion of Anubis (Field-Tested),5.822222222222222,0.0340405085748078,0.2990039878912497,0.0560131424814928,3,5.822222222222222,0,0.0
AK-47 | Legion of Anubis (Minimal Wear),9.822222222222225,0.018534617691921,0.1470492890832801,0.0369270637143616,1,9.822222222222225,0,0.0
AK-47 | Legion of Anubis (Well-Worn),7.066666666666666,0.0292191152037396,0.2277717189215402,0.0486505602434788,2,7.066666666666666,0,0.0
AK-47 | Midnight Laminate (Battle-Scarred),6.111111111111111,-0.0052166934189406,0.0882803456129737,-0.0271062977519298,0,6.111111111111111,0,0.0
AK-47 | Midnight Laminate (Factory New),56.977777777777774,-0.0023855596123105,0.0715618367658748,-0.0116324667934139,0,56.977777777777774,0,0.0
AK-47 | Midnight Laminate (Field-Tested),8.666666666666666,-0.0020153379703941,0.0312591877466359,-0.0075143267849579,0,8.666666666666666,0,0.0
AK-47 | Midnight Laminate (Minimal Wear),27.566666666666663,-0.0039371796506124,0.0482050124725888,-0.0127557704650212,0,27.566666666666663,0,0.0
AK-47 | Midnight Laminate (Well-Worn),9.311111111111112,-0.000634353162443,0.0612454949865629,-0.0080857960430808,0,9.311111111111112,0,0.0
