market_hash_name,mean_price_usd,volatility,spike_count,risk_score_LogReg,safe_price_usd_LogReg
M4A4 | Buzz Kill (Battle-Scarred),17.74,0.2695080676755845,3,0.09949222008409067,17.298752003927056
Sticker | Dima | London 2018,1.1,0.1700981335556012,3,0.09949137978443243,1.0726398705592812
Sticker | YEKINDAR (Gold) | Paris 2023,1.5244755244755244,0.1756755112687817,3,0.0994913471370827,1.4865574935736292
Sticker | zehN | Boston 2018,1.2231404958677683,0.1770735497379739,3,0.09948862088226242,1.1927183555979854
StatTrak™ MAG-7 | Hard Water (Well-Worn),9.89622641509434,0.1676527767382463,3,0.09948723006249836,9.650089376567074
★ StatTrak™ Survival Knife | Urban Masked (Well-Worn),196.4018691588785,0.150818166019094,3,0.09948617263089547,191.51705159383582
USP-S | Para Green (Well-Worn),24.83050847457627,0.1638839098796219,3,0.0994852101013879,24.212941386446893
Glock-18 | Bullet Queen (Battle-Scarred),4.433333333333334,0.2487161116637504,3,0.0994848191112888,4.323070992151655
Sticker | ISSAA (Gold) | London 2018,460.8595041322314,0.2098435291949512,3,0.09948387101447873,449.39748226600955
StatTrak™ P2000 | Pulse (Minimal Wear),1.92,0.1642610107914943,3,0.09948074797444763,1.872249240972265
★ StatTrak™ Karambit | Case Hardened (Well-Worn),1120.4202898550725,0.199048022183497,3,0.09947913340141826,1092.5556799850353
Sticker | saffee (Gold) | Antwerp 2022,2.016806722689076,0.1869130841813808,3,0.0994789878859252,1.9666492498054162
Sticker | Skadoodle (Foil) | London 2018,16.939655172413794,0.1996513667545294,3,0.0994779216818254,16.518374749774168
G3SG1 | Orange Kimono (Well-Worn),6.25925925925926,0.1927538256949755,3,0.09947616200132837,6.103597487238663
Sticker | Hello AUG (Gold),1.1904761904761905,0.1963825477870073,3,0.09947492876068369,1.1608705569164632
Sticker | juanflatroo (Gold) | Antwerp 2022,1.1727272727272726,0.1858254307777901,3,0.09947435398143033,1.143563200764535
Sticker | Boom (Foil),2.035211267605634,0.1834123743525255,3,0.09947431048083595,1.9845984582236593
Sawed-Off | Irradiated Alert (Minimal Wear),3.9574468085106393,0.1932536294223602,3,0.09947279502875687,3.8590322347055923
Sticker | ELEAGUE (Foil) | Atlanta 2017,17.401785714285715,0.2119710116535886,3,0.09947234247826695,16.969036617209504
★ StatTrak™ M9 Bayonet | Bright Water (Battle-Scarred),583.3550724637681,0.1802277626453411,3,0.09947024571714344,568.8484543641899
StatTrak™ MP9 | Deadly Poison (Minimal Wear),1.06,0.1642610107914943,3,0.09946963848187504,1.0336405458023032
Sticker | jdm64 | Cologne 2015,9.008333333333333,0.211227113518284,3,0.09946959082518238,8.784319525662452
Sticker | phzy (Gold) | Shanghai 2024,1.267605633802817,0.1712967146472676,3,0.09946898689755697,1.2360837717578166
Patch | Metal Master Guardian,1.9343065693430657,0.1886388194727034,3,0.0994671237025282,1.8862065916402007
StatTrak™ Desert Eagle | Oxide Blaze (Factory New),2.006666666666667,0.1802117316228975,3,0.09946631414734153,1.9567677324027506
Austin 2025 Inferno Souvenir Package,2.0597014925373136,0.1785644665866475,3,0.09946423786819396,2.008484832739512
Souvenir USP-S | Purple DDPAT (Well-Worn),1.6326530612244898,0.1659486976173869,3,0.09946388213064383,1.592055558314023
★ StatTrak™ Bayonet | Ultraviolet (Minimal Wear),399.3310344827586,0.1778538249022326,3,0.09946384819304929,389.40128413461696
StatTrak™ MP9 | Starlight Protector (Well-Worn),9.458333333333334,0.2468931424619269,3,0.09946299767065157,9.22314478675794
StatTrak™ USP-S | Torque (Field-Tested),1.3,0.1642610107914943,3,0.09946203395101565,1.26767483896592
Sticker | Pixiu (Foil),1.4662162162162162,0.1988942839994759,3,0.09946171853920693,1.4297581200624867
Sticker | devoduvek | Boston 2018,1.380952380952381,0.1902569898340975,3,0.099461220076752,1.346614578783026
M4A4 | Etch Lord (Factory New),4.22,0.2019069845984164,3,0.0994607946534585,4.115068861640601
G3SG1 | Orange Kimono (Battle-Scarred),4.0,0.1769787375104022,3,0.09945492548320847,3.9005450745167916
Sticker | pronax | Cologne 2015,1.2522522522522523,0.1849757101471804,3,0.09945477561124487,1.2211166355631464
★ StatTrak™ Bayonet | Freehand (Battle-Scarred),306.4873949579832,0.1641256048442368,3,0.09945449225354201,298.86700789606897
"Music Kit | Proxy, Battlepack",1.82,0.1642610107914943,3,0.09945407683632408,1.7747483950394727
★ StatTrak™ Karambit | Freehand (Well-Worn),918.7164179104476,0.1852247955822815,3,0.09945276686242067,895.8741954796661
StatTrak™ Five-SeveN | Boost Protocol (Well-Worn),6.346456692913386,0.1918894933172512,3,0.09945101591971935,6.1886663015132015
FAMAS | Hexane (Field-Tested),1.9798657718120805,0.1739792780688569,3,0.09945076202012361,1.9306409818860126
Sticker | Fnatic | Cluj-Napoca 2015,2.204379562043796,0.1834793437189383,3,0.09945023836901887,2.1495730438185334
Five-SeveN | Boost Protocol (Well-Worn),2.044117647058824,0.1821784655360767,3,0.09944992809248344,1.9932958088056796
Sticker | Complexity Gaming (Gold) | Shanghai 2024,11.31081081081081,0.2042976901413013,3,0.09944985939204258,11.029596174624528
Sealed Graffiti | Space Soldiers | London 2018,1.1376146788990826,0.186686970413359,3,0.09944939533361387,1.1093309059142935
AK-47 | Legion of Anubis (Field-Tested),5.526666666666666,0.2335092716357667,3,0.09944836083378356,5.389262181447989
★ StatTrak™ Huntsman Knife | Scorched (Battle-Scarred),201.62727272727275,0.1525698733880452,3,0.09944614743911034,196.61450885442724
StatTrak™ Galil AR | Shattered (Battle-Scarred),10.133928571428571,0.2046729304335832,3,0.09944451762967549,9.881987661808745
StatTrak™ SSG 08 | Slashed (Field-Tested),1.2866666666666666,0.1642610107914943,3,0.09944403739898781,1.2546788346366589
XM1014 | Jungle (Field-Tested),2.382978723404255,0.1852879392134074,3,0.09944388997744433,2.3237355549070546
Tec-9 | Brother (Factory New),1.5733333333333333,0.1921973832533405,3,0.099441340713465,1.5342197393193704
Five-SeveN | Nightshade (Factory New),2.58,0.1810123852238011,3,0.09943820215393658,2.5158623596107113
★ StatTrak™ Karambit | Blue Steel (Field-Tested),1262.770491803279,0.1795206393190298,3,0.0994364671091172,1231.3791326846388
StatTrak™ Tec-9 | Ice Cap (Factory New),1.9733333333333332,0.1733934837285657,3,0.09943378296245922,1.92427933373852
StatTrak™ Sawed-Off | Limelight (Minimal Wear),2.066666666666667,0.1733934837285657,3,0.0994337054742169,2.015292585504988
StatTrak™ XM1014 | Red Python (Minimal Wear),3.288732394366197,0.1761966372591293,3,0.099432936171536,3.2069803148026277
StatTrak™ CZ75-Auto | Twist (Field-Tested),1.2933333333333332,0.1642610107914943,3,0.09943276725847427,1.2611834052530932
Zeus x27 | Charged Up (Battle-Scarred),1.6466666666666667,0.1642610107914943,3,0.09943211183529486,1.6057337806278036
Sticker | Vitality (Gold) | Paris 2023,1.106666666666667,0.1642610107914943,3,0.09943140478190685,1.0791573113436728
★ StatTrak™ Ursus Knife | Urban Masked (Battle-Scarred),151.734375,0.18023558467785,3,0.0994306613985637,147.96261268421307
★ StatTrak™ Huntsman Knife | Bright Water (Well-Worn),215.01492537313436,0.2062185929528532,3,0.09943057595164224,209.67016090612182
Sticker | Skadoodle | London 2018,1.0887096774193548,0.174893581626206,3,0.09942739024708762,1.061647786928716
Sticker | Heavygod (Gold) | Shanghai 2024,2.3065693430656933,0.1824156324522735,3,0.09942686473637827,2.249235603546176
Souvenir Nova | Sobek's Bite (Battle-Scarred),1.8695652173913044,0.1734349208532842,3,0.09942633465736725,1.823094213149274
Souvenir G3SG1 | Jungle Dashed (Well-Worn),127.60330578512396,0.1951552916122818,3,0.09942613220018244,124.43152999758095
Sticker | Twistzz (Holo) | Shanghai 2024,3.959731543624161,0.1939247720803371,3,0.09942540198213949,3.8613070685076134
Sticker | Furlan | Cluj-Napoca 2015,15.388349514563108,0.1774302572454254,3,0.09942525898574937,15.005851855600941
★ StatTrak™ Falchion Knife | Safari Mesh (Well-Worn),193.44565217391303,0.2467123460445512,3,0.09942472997209367,188.6373317409963
M4A4 | Royal Paladin (Well-Worn),11.358620689655172,0.2205245469068442,3,0.09942241399323024,11.076295317505432
MAC-10 | Pipe Down (Factory New),2.6733333333333333,0.1853578999216586,3,0.09942198142083743,2.60688630908374
MP7 | Guerrilla (Minimal Wear),1.2751677852348993,0.1787179436113642,3,0.09942124618177818,1.2434730926601714
MP9 | Green Plaid (Factory New),5.496402877697841,0.1839865128856305,3,0.09942027179915654,5.359789410693245
Sticker | MOUZ (Gold) | Paris 2023,2.013333333333333,0.1719380710726301,3,0.09941880512958057,1.9632925347514443
Sticker | North (Foil) | Berlin 2019,2.6044776119402986,0.1757453648175516,3,0.09941821152397624,2.5397444854069633
Souvenir M4A1-S | Mud-Spec (Battle-Scarred),1.8,0.1642610107914943,3,0.09941728709803176,1.7552622208058857
Souvenir AUG | Radiation Hazard (Well-Worn),2.7285714285714286,0.1938054701174716,3,0.09941668925600813,2.660755044114652
Sticker | juanflatroo (Gold) | Paris 2023,1.2536231884057971,0.1713420368806338,3,0.09941641060331056,1.2224655089957015
Souvenir SSG 08 | Tropical Storm (Field-Tested),1.483221476510067,0.1593950574370352,3,0.0994157904983268,1.446357567617231
StatTrak™ MAG-7 | Firestarter (Battle-Scarred),1.6166666666666667,0.1778185238719232,3,0.0994150437991788,1.5764864197978319
Sticker | Guardian Dragon (Foil),1.5033557046979866,0.1757608069195294,3,0.09941462108551699,1.4659918202631614
★ StatTrak™ Butterfly Knife | Scorched (Well-Worn),808.1889763779527,0.176348169342664,3,0.09941438001005723,788.1025748735585
Sticker | woxic (Gold) | Copenhagen 2024,4.850877192982456,0.1642458653227346,3,0.0994141927103796,4.730315682963071
Souvenir PP-Bizon | Night Ops (Field-Tested),71.53333333333333,0.1862698967726817,3,0.09941390098485685,69.75548140405414
StatTrak™ M4A4 | 龍王 (Dragon King) (Battle-Scarred),36.75694444444444,0.1729924492240509,3,0.09941327017812902,35.84341243219993
StatTrak™ CZ75-Auto | Tacticat (Minimal Wear),1.38,0.1733934837285657,3,0.09941154629926376,1.3457030165267538
PP-Bizon | Bamboo Print (Battle-Scarred),3.740458015267176,0.1667138176197685,3,0.09941129107140365,3.647497075143153
★ StatTrak™ Ursus Knife | Case Hardened (Well-Worn),267.8473282442748,0.1619925616886887,3,0.09941113268596682,261.1905766723565
Sticker | dumau (Holo) | Rio 2022,1.5241935483870968,0.174893581626206,3,0.09941053855894137,1.4863133230087906
Sticker | yuurih (Foil) | Katowice 2019,2.0859375,0.1742135840572081,3,0.09940932811159604,2.0340970886605545
UMP-45 | Houndstooth (Field-Tested),2.7333333333333334,0.1803453076486131,3,0.09940931902341711,2.665403632000665
"StatTrak™ Music Kit | Jesse Harlin, Astro Bellum",1.859060402684564,0.1668504226945477,3,0.09940839869919205,1.812858848255577
MAC-10 | Last Dive (Minimal Wear),1.7533333333333334,0.1714795736242217,3,0.09940837684687977,1.7097593281487844
★ StatTrak™ Talon Knife | Doppler (Factory New) - Phase 3,1443.4809160305344,0.1826417836728863,3,0.09940751479009377,1407.6077034031534
StatTrak™ CZ75-Auto | Yellow Jacket (Battle-Scarred),11.859504132231406,0.1642984796032331,3,0.09940593728742755,11.56477785122426
P2000 | Grassland (Minimal Wear),2.053030303030303,0.1677518984075154,3,0.09940571173506342,2.0020095684087083
StatTrak™ M249 | Deep Relief (Factory New),4.54074074074074,0.1436994537502253,3,0.09940327253034308,4.42789961840537
Sticker | Plopski (Gold) | Antwerp 2022,1.3858267716535433,0.172792195590955,3,0.09940172318025657,1.3513883793706198
Galil AR | Tornado (Well-Worn),6.642335766423358,0.166042291377028,3,0.09940131014402441,6.477271547023609
★ Falchion Knife | Safari Mesh (Factory New),194.42635658914728,0.1846088125529949,3,0.0994009921705885,189.5948134018788
Sticker | ultimate (Holo) | Shanghai 2024,3.5492957746478875,0.1789735537562657,3,0.09940054062773901,3.4610952949359497
Glock-18 | Vogue (Well-Worn),1.98,0.1662883426061857,3,0.09940004373979623,1.9307969783488008
Glock-18 | Steel Disruption (Field-Tested),5.932835820895522,0.1980831000460967,3,0.09939941384448078,5.785405720137383
Galil AR | Kami (Well-Worn),1.2459016393442623,0.1763378612842802,3,0.09939879117918352,1.2149413601245167
Sticker | JT (Holo) | Antwerp 2022,3.0816326530612246,0.1719040501756812,3,0.09939604335170127,3.0050571298668016
Souvenir P250 | Gunsmoke (Well-Worn),1.7666666666666666,0.1778185238719233,3,0.09939579263338412,1.7227668582535887
Sticker | Quantum Bellator Fire (Holo) | Boston 2018,13.47457627118644,0.1659920501434013,3,0.09939523434612056,13.139749104639126
Copenhagen 2024 Nuke Souvenir Package,2.141891891891892,0.1677863640160306,3,0.09939400922243133,2.0886690862778536
Sticker | Goofy (Gold) | Paris 2023,1.164179104477612,0.1681693479701906,3,0.0993936790824471,1.1352510934013773
Sticker | Dima | Katowice 2019,1.648936170212766,0.2035188596607156,3,0.09939354739500583,1.6079627663664207
Sticker | Imperial Esports (Gold) | Copenhagen 2024,1.5810810810810811,0.1831248832610162,3,0.09939248734705973,1.5417941857445745
Sticker | G2 Esports | Katowice 2019,1.9242424242424243,0.1694521586098728,3,0.09939225484827006,1.8764287258873853
Sticker | Natus Vincere (Holo) | Antwerp 2022,3.22,0.1763453165163011,3,0.09939170374742132,3.139989678483326
Sticker | ENCE (Gold) | Rio 2022,1.1655172413793105,0.1691571245345565,3,0.09939148446544081,1.1365566191816217
MP5-SD | Kitbash (Factory New),1.4533333333333334,0.1698391304427764,3,0.0993910754598036,1.417221242582938
"Sticker | w0nderful (Gold, Champion) | Copenhagen 2024",1.94,0.1642610107914943,3,0.09939066752591653,1.8917955262499304
Negev | Power Loader (Factory New),7.493333333333333,0.1752165029518133,3,0.09939040594602609,7.3071419728611104
SSG 08 | Mayan Dreams (Minimal Wear),5.828571428571428,0.1704999795697459,3,0.09938911447957444,5.683747290329762
StatTrak™ Tec-9 | Bamboozle (Well-Worn),1.1804511278195489,0.1688070976731839,3,0.09938900087938099,1.151120163274318
MP7 | Vault Heist (Well-Worn),3.007936507936508,0.1645722584002233,3,0.09938624004114405,2.933199632984933
★ M9 Bayonet | Night (Factory New),1656.8934426229507,0.2081602888125388,3,0.09938600772287874,1615.7254365018227
Sealed Graffiti | Flipsid3 Tactics | Krakow 2017,1.175,0.1778185238719233,3,0.09938468274460635,1.145805749443772
★ StatTrak™ Talon Knife | Stained (Field-Tested),499.2463768115942,0.1549265281508227,3,0.09938387185059103,486.84211732786537
SCAR-20 | Wild Berry (Factory New),2.2266666666666666,0.2045446632943313,3,0.09938330316395165,2.171343294572067
StatTrak™ P90 | Nostalgia (Well-Worn),10.872340425531917,0.2131850521493858,3,0.09938253503019062,10.602210237231771
M249 | Blizzard Marbleized (Battle-Scarred),94.55263157894736,0.2402891984720751,3,0.09938239903567624,92.2034147385843
Sticker | NRG (Holo) | Katowice 2019,1.8776978417266188,0.2003288799528526,3,0.09938239594177024,1.8310453141352483
Sticker | North | Krakow 2017,1.2222222222222223,0.1675387724225088,3,0.09938198860689135,1.1918555034812277
StatTrak™ P250 | Cartel (Well-Worn),84.45098039215686,0.1754034948688424,3,0.0993819763888297,82.35275405732015
StatTrak™ MP9 | Ruby Poison Dart (Field-Tested),2.0,0.1613284407411367,3,0.099380953689504,1.950309523155248
SSG 08 | Zeno (Factory New),1.62,0.1776340409668944,3,0.09938030039227996,1.5797509783411268
Sticker | Astralis (Holo) | London 2018,19.99305555555556,0.1622137319724939,3,0.09938014233208768,19.49632737886445
AUG | Daedalus (Minimal Wear),4.888888888888889,0.1727267074697727,3,0.09937977878405574,4.767424714819488
Sticker | ScreaM (Foil) | Cologne 2016,499.3966942148761,0.1742727439002262,3,0.09937974986946534,486.98921457569804
R8 Revolver | Crazy 8 (Factory New),1.4266666666666667,0.181895404799793,3,0.09937947617806833,1.3912213201631556
Sticker | reltuC (Foil) | Cluj-Napoca 2015,22.723214285714285,0.1875275085533546,3,0.09937852156530294,22.15866442548282
SCAR-20 | Stone Mosaico (Well-Worn),1.3140495867768596,0.1853446247962568,3,0.09937844879779059,1.2814025343825441
Sticker | cajunb | Krakow 2017,1.7481481481481482,0.1675387724225088,3,0.09937767209986553,1.7047164247859847
Sticker | dupreeh (Foil) | Cologne 2015,23.761904761904763,0.2100857884051155,3,0.09937747908830777,23.171555213511127
Sticker | siuhy (Gold) | Copenhagen 2024,1.072463768115942,0.1656887727908546,3,0.09937631671390186,1.0458193933448234
Sticker | ENCE (Gold) | Stockholm 2021,4.181818181818182,0.1752607648115203,3,0.09937607987735571,4.077925007400946
Sticker | North | Boston 2018,2.162962962962963,0.1697063181407457,3,0.09937564954873444,2.1092265006143878
Patch | Metal Gold Nova,1.2714285714285714,0.1721796983925818,3,0.09937533322060679,1.2398414119405927
StatTrak™ AK-47 | Point Disarray (Well-Worn),38.87368421052632,0.1696838115397586,3,0.09937528295849887,37.907913368511224
Sticker | Hobbit | Krakow 2017,1.2045454545454546,0.1694521586098728,3,0.09937523847019548,1.1746199565970434
Sticker | FaZe Clan (Holo) | Antwerp 2022,3.42,0.1826090200066162,3,0.09937494540978348,3.335034421674635
Sticker | rox (Glitter) | Antwerp 2022,1.4850746268656716,0.1893465878377916,3,0.09937401009404298,1.4481801716255325
Galil AR | Sandstorm (Well-Worn),1.094890510948905,0.1662986132178195,3,0.09937366682190019,1.0676896897385308
Stockholm 2021 Contenders Sticker Capsule,2.333333333333333,0.1680539638098485,3,0.09937336370717036,2.2753655378374837
FAMAS | Valence (Field-Tested),1.8266666666666669,0.1733934837285658,3,0.0993733123050962,1.781286187380673
Sticker | Krimbo (Gold) | Shanghai 2024,3.4015748031496065,0.1940866839263195,3,0.09937203344941856,3.317069451869786
★ StatTrak™ Survival Knife | Safari Mesh (Well-Worn),108.11578947368422,0.1496038801207845,3,0.09937180535609186,105.42987417680943
Sticker | ztr (Gold) | Shanghai 2024,1.042857142857143,0.1644889527509478,3,0.09937173847230635,1.0169495110411488
MAC-10 | Neon Rider (Well-Worn),11.151515151515152,0.2379935294922015,3,0.09937135948598201,10.874479846281506
MP7 | Groundwater (Well-Worn),9.627272727272729,0.1490425154455281,3,0.09937056411706226,9.388105846818254
Five-SeveN | Hybrid (Factory New),2.1533333333333333,0.1734070681559844,3,0.09937012096696213,2.099839084879452
Sticker | loWel (Foil) | Atlanta 2017,34.389830508474574,0.186789467659532,3,0.0993688441644271,33.53551108131516
StatTrak™ Five-SeveN | Angry Mob (Battle-Scarred),18.01492537313433,0.1693512689212326,3,0.09936877235876236,17.567395118518558
Sticker | OpTic Gaming (Foil) | Atlanta 2017,229.13492063492063,0.1787697973497932,3,0.09936865672014379,223.44271331712844
★ StatTrak™ Falchion Knife | Gamma Doppler (Minimal Wear) - Phase 4,926.093023255814,0.2575156059453827,3,0.09936823792385431,903.0869652871877
G3SG1 | Scavenger (Factory New),1.46,0.1751714801660674,3,0.09936738714671542,1.4237309036914487
Sticker | Snappi (Gold) | London 2018,188.376,0.1721950404167349,3,0.09936630254218715,183.69644334807825
StatTrak™ Dual Berettas | Hydro Strike (Well-Worn),1.1567164179104477,0.1681693479701906,3,0.09936590424267006,1.1279818747059442
Sticker | Clavis (Holo),1.3478260869565215,,3,0.0993652745191716,1.3143443096728877
Sticker | Ninjas in Pyjamas | London 2018,1.1458333333333333,0.1621654895961402,3,0.099365255050598,1.1173693279802974
AUG | Navy Murano (Battle-Scarred),1.0201342281879195,0.1593950574370352,3,0.09936362540279269,0.9947931693603617
Sticker | T Rush (Holo),1.0268456375838926,0.1593950574370352,3,0.09936358878485711,1.00133787066429
★ StatTrak™ Nomad Knife | Marble Fade (Minimal Wear),665.016129032258,0.1645757881201179,3,0.09936289872563471,648.4966464622717
★ StatTrak™ Nomad Knife | Forest DDPAT (Well-Worn),154.513698630137,0.1514324755360144,3,0.09936258475007834,150.6754785113407
★ Bowie Knife | Boreal Forest (Well-Worn),118.125,0.156774085081123,3,0.0993622321161419,115.19070908282018
StatTrak™ CZ75-Auto | Tread Plate (Field-Tested),14.292929292929292,0.1852232274131873,3,0.0993621681005356,13.937885182166015
StatTrak™ USP-S | Torque (Well-Worn),1.7304964539007093,0.1638987354371698,3,0.09936143539464623,1.6875103009994794
Sticker | arT (Gold) | Paris 2023,1.637037037037037,0.1675387724225088,3,0.09936098974162359,1.5963726319761133
Sticker | s1mple (Glitter) | Rio 2022,1.0268456375838926,0.1593950574370352,3,0.09936064716776465,1.0013386258109598
StatTrak™ Zeus x27 | Tosai (Minimal Wear),1.98,0.1588578177996749,3,0.0993604982053787,1.9308165533883375
Dual Berettas | Tread (Factory New),2.4932432432432434,0.1705901886787498,3,0.09935942972056318,2.431311436542419
Souvenir Nova | Sand Dune (Field-Tested),16.184,0.1389544551935351,3,0.0993593401228918,15.781992109862781
Sticker | gxx- (Holo) | Rio 2022,1.8582089552238803,0.1681693479701906,3,0.09935922737490027,1.8120514037008388
Sticker | s1mple (Holo) | Rio 2022,7.630872483221476,0.1739250972941007,3,0.09935744676822449,7.441326481584779
Sticker | Tamara (Holo),1.9666666666666663,0.158857817799675,3,0.09935731395116613,1.9178159873073428
USP-S | Serum (Field-Tested),44.2442748091603,0.1544666735847339,3,0.09935715806590115,43.14527845772908
Souvenir Negev | Infrastructure (Factory New),1.0266666666666666,0.158857817799675,3,0.09935700814151606,1.0011650345770107
Sticker | Silver (Foil),1.04,0.1588578177996749,3,0.0993569353982061,1.0141671967964665
Sticker | Virtus.pro (Holo) | Copenhagen 2024,3.38,0.2107261468882793,3,0.09935672411092673,3.296043568126267
Sticker | drop (Gold) | Paris 2023,1.2318840579710144,0.1656887727908546,3,0.09935545286006527,1.2012854583583132
Sticker | Team Liquid (Gold) | Paris 2023,1.0266666666666666,0.1588578177996749,3,0.0993540504568639,1.0011657937160716
Sticker | yuurih (Holo) | Antwerp 2022,1.2014925373134329,0.1681693479701906,3,0.09935376052870035,1.171649336856118
StatTrak™ USP-S | Cyrex (Well-Worn),5.75968992248062,0.1742401933704822,3,0.09935344215457051,5.6166286675952595
UMP-45 | Fallout Warning (Battle-Scarred),23.5,0.2586605010629279,3,0.09935227981688151,22.91630535607582
Patch | Crazy Banana,1.0671140939597314,0.1593950574370352,3,0.09935222357032761,1.0406090544501978
StatTrak™ SCAR-20 | Outbreak (Factory New),1.0333333333333334,0.158857817799675,3,0.099352078190168,1.0076673798008735
PP-Bizon | Chemical Green (Minimal Wear),2.4266666666666667,0.1683352594626874,3,0.09935203333243967,2.3663930997783202
Falchion Case,1.0333333333333334,0.1588578177996749,3,0.09935168384509761,1.00766748167335
Glock-18 | Grinder (Field-Tested),1.0333333333333334,0.158857817799675,3,0.09935062629019285,1.0076677548750337
Nova | Interlock (Field-Tested),13.664,0.1660680917632485,3,0.09934968544701925,13.324621474512982
Dual Berettas | Balance (Minimal Wear),1.0666666666666669,0.1588578177996749,3,0.09934907942767436,1.040173578819287
Sticker | Flipsid3 Tactics | Atlanta 2017,24.594405594405597,0.1754834019629711,3,0.0993487813496018,23.98354953845009
MAG-7 | Monster Call (Factory New),1.5666666666666669,0.1784345422437357,3,0.09934860695914974,1.5277551289409999
Sticker | iM (Gold) | Shanghai 2024,1.04,0.158857817799675,3,0.09934808050919036,1.0141694990676104
Sticker | GeT_RiGhT (Foil) | Cologne 2016,27.54054054054054,0.1613937593414004,3,0.09934744605223109,26.85651994914038
Sealed Graffiti | Nezha,1.3133333333333332,0.1588578177996749,3,0.09934689548595424,1.2807144359821114
Glock-18 | Vogue (Field-Tested),1.8266666666666669,0.1588578177996749,3,0.09934613845700908,1.7812985967712993
★ Gut Knife | Gamma Doppler (Minimal Wear),364.4814814814815,0.1886918774561376,3,0.09934608295590465,355.42902960769396
StatTrak™ SCAR-20 | Powercore (Minimal Wear),1.04,0.1588578177996749,3,0.09934576831572997,1.0141701002379102
StatTrak™ R8 Revolver | Crimson Web (Minimal Wear),1.04,0.158857817799675,3,0.09934576831572997,1.0141701002379102
StatTrak™ P90 | Emerald Dragon (Well-Worn),379.3666666666667,0.1626816877262035,3,0.09934377362312315,369.9447376032936
UMP-45 | Delusion (Factory New),2.0774647887323945,0.189675315224329,3,0.09934352678299585,2.0258691190123526
Sticker | Poorly Drawn Bloody Darryl (Holo),1.1319444444444444,0.1621654895961402,3,0.09934337393046082,1.1038316493912064
Souvenir Glock-18 | Red Tire (Factory New),1.1266666666666667,0.1588578177996749,3,0.09934323570273039,1.0986849886103975
G3SG1 | Demeter (Well-Worn),8.285714285714286,0.165567118204127,3,0.09934280188463777,8.07993276752468
FAMAS | Contrast Spray (Field-Tested),3.5172413793103448,0.1780021999729213,3,0.09934185700696348,3.429889056769739
Desert Eagle | Naga (Field-Tested),1.0533333333333332,0.1588578177996749,3,0.09934172484301816,1.0271733457913386
StatTrak™ M249 | Aztec (Minimal Wear),1.8993288590604027,0.1593950574370352,3,0.09934096563527281,1.8521585683309023
Sticker | cadiaN (Holo) | Paris 2023,1.0533333333333332,0.1588578177996749,3,0.09933996011646529,1.0271738105026642
Sealed Graffiti | Drug War Veteran,3.2711864406779663,0.1867632224827117,3,0.09933985476832446,3.189946644193701
Sticker | seized | Cluj-Napoca 2015,3.4444444444444446,0.1484867516386104,3,0.09933966483137108,3.3589019552840975
Sticker | Farlig (Gold) | Antwerp 2022,1.171641791044776,0.1621336152130273,3,0.09933955538894339,1.1425441973954027
StatTrak™ P2000 | Woodsman (Field-Tested),16.442748091603054,0.155680890215851,3,0.09933943798845399,16.03439475300166
PP-Bizon | Rust Coat (Field-Tested),14.135135135135137,0.1717718780240837,3,0.09933931036927579,13.784091491059925
Sticker | allu | Cologne 2015,1.5213675213675213,0.1792768247990938,3,0.09933896294617028,1.4835847534093625
StatTrak™ Dual Berettas | Cartel (Minimal Wear),1.08,0.1588578177996749,3,0.0993383105224322,1.0531786561589433
StatTrak™ Sawed-Off | Apocalypto (Minimal Wear),1.08,0.158857817799675,3,0.0993383105224322,1.0531786561589433
StatTrak™ USP-S | Lead Conduit (Well-Worn),1.7333333333333334,0.158857817799675,3,0.09933825952502101,1.6902867542058244
M4A4 | Tooth Fairy (Field-Tested),1.8066666666666664,0.1588578177996749,3,0.09933825380082324,1.7617988886999612
StatTrak™ PP-Bizon | Cobalt Halftone (Minimal Wear),1.0666666666666669,0.1588578177996749,3,0.09933823573684637,1.0401764704701746
Sticker | Mr. Chompy (Foil),1.4827586206896552,0.1710603210224396,3,0.09933788159046435,1.445935095617328
Sticker | Renegades (Gold) | Antwerp 2022,1.929078014184397,0.1854078877675072,3,0.09933770714258675,1.881170467477334
AK-47 | Crossfade (Factory New),6.273333333333333,0.1934300233348982,3,0.0993373295617691,6.117539288137292
P90 | Vent Rush (Factory New),1.2,0.1588578177996749,3,0.09933711827048103,1.1701988645188557
Sticker | KRIMZ | Krakow 2017,1.1428571428571428,0.1604860943830227,3,0.09933508606866705,1.1144756896946664
Sticker | autimatic (Gold) | Boston 2018,176.6153846153846,0.1825863028332671,3,0.09933441736228672,172.22938803338826
Shanghai 2024 Nuke Souvenir Package,2.040268456375839,0.1577919640417757,3,0.09933427407021152,1.9896013098702279
Sticker | fer | Cluj-Napoca 2015,18.67961165048544,0.2157293798637086,3,0.09933426674458015,18.21573026889182
PP-Bizon | Water Sigil (Field-Tested),1.0890410958904109,0.1610400821099424,3,0.09933416476385132,1.061996348976965
UMP-45 | Scaffold (Field-Tested),1.0933333333333333,0.1588578177996749,3,0.09933386752318313,1.0661820762103298
StatTrak™ Five-SeveN | Capillary (Factory New),1.06,0.158857817799675,3,0.09933375845791617,1.0336765540086523
Sealed Graffiti | Recoil FAMAS (Wire Blue),7.181818181818182,0.6324555320336759,3,0.09933337002469522,7.003469631092025
